time,pixels
0.036000000000001364,0
0.0639999999999965,0
0.06800000000000139,2878
0.03200000000000003,3179
0.06800000000000139,3768
0.06799999999999784,4819
0.06400000000000006,2490
0.03200000000000003,0
0.06800000000000139,0
0.06800000000000139,0
0.031999999999996476,0
0.06800000000000139,0
0.06400000000000006,0
0.036000000000001364,0
0.06400000000000006,0
0.03599999999999781,0
0.06400000000000006,0
0.036000000000001364,0
0.06400000000000006,0
0.06799999999999784,0
0.06800000000000139,0
0.03200000000000003,0
0.06400000000000006,0
0.036000000000001364,0
0.06400000000000006,2463
0.06799999999999784,2848
0.03200000000000003,2754
0.06800000000000139,2908
0.03200000000000003,3009
0.06799999999999784,3018
0.06800000000000139,3222
0.03200000000000003,3571
0.06800000000000139,3871
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.06400000000000006,3040
0.03599999999999781,3187
0.06400000000000006,3801
0.036000000000001364,4836
0.06400000000000006,4865
0.06800000000000139,0
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.06799999999999784,0
0.06800000000000139,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.06400000000000006,0
0.03599999999999781,0
0.06400000000000006,0
0.036000000000001364,0
0.06400000000000006,0
0.03599999999999781,0
0.06400000000000006,0
0.036000000000001364,2826
0.06400000000000006,2837
0.036000000000001364,2947
0.06400000000000006,2916
0.03599999999999781,2986
0.06400000000000006,3126
0.036000000000001364,3396
0.03200000000000003,3434
0.06799999999999784,3771
0.03200000000000003,3851
0.06400000000000006,2229
0.036000000000001364,0
0.06400000000000006,0
0.06800000000000139,0
0.03200000000000003,1078
0.06799999999999784,3053
0.03200000000000003,3148
0.06800000000000139,3790
0.03200000000000003,4812
0.06799999999999784,4679
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.036000000000001364,0
0.06400000000000006,208
0.03599999999999781,2831
0.06400000000000006,2838
0.036000000000001364,2808
0.06400000000000006,2827
0.03200000000000003,3014
0.036000000000001364,3010
0.06400000000000006,3108
0.03599999999999781,3718
0.06400000000000006,3782
0.036000000000001364,913
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,3157
0.036000000000001364,3372
0.06400000000000006,3381
0.03599999999999781,3983
0.03200000000000003,4787
0.06800000000000139,3906
0.03200000000000003,0
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.03599999999999781,0
0.06400000000000006,0
0.036000000000001364,0
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.03100000000000236,0
0.06899999999999906,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,2744
0.03200000000000003,2748
0.06800000000000139,2738
0.03200000000000003,2724
0.03200000000000003,2756
0.03599999999999781,2710
0.06400000000000006,2984
0.036000000000001364,3122
0.03200000000000003,3107
0.06800000000000139,3678
0.03200000000000003,3838
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.036000000000001364,0
0.06400000000000006,0
0.03599999999999781,3083
0.03200000000000003,3252
0.06800000000000139,3552
0.03200000000000003,4299
0.03200000000000003,4332
0.06800000000000139,4797
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.06400000000000006,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.06400000000000006,0
0.036000000000001364,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.06400000000000006,0
0.036000000000001364,0
0.03200000000000003,0
0.06400000000000006,0
0.03599999999999781,0
0.03200000000000003,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,2908
0.036000000000001364,2919
0.03200000000000003,2914
0.030999999999998806,2914
0.06899999999999906,2912
0.03200000000000003,2935
0.036000000000001364,3029
0.03200000000000003,3045
0.06799999999999784,3145
0.03200000000000003,3773
0.03200000000000003,3751
0.036000000000001364,3288
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.06400000000000006,3162
0.036000000000001364,3756
0.03200000000000003,3745
0.03200000000000003,4798
0.03599999999999781,4805
0.06400000000000006,4790
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.06400000000000006,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.06800000000000139,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.03200000000000003,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,3028
0.06400000000000006,2856
0.036000000000001364,2822
0.03200000000000003,2921
0.03200000000000003,2838
0.036000000000001364,2958
0.03200000000000003,2914
0.03200000000000003,2950
0.03599999999999781,2997
0.03200000000000003,3103
0.03200000000000003,3077
0.06800000000000139,3778
0.03200000000000003,2092
0.03200000000000003,0
0.03599999999999781,0
0.03200000000000003,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,993
0.036000000000001364,3184
0.03200000000000003,3125
0.03200000000000003,3670
0.03599999999999781,3841
0.03200000000000003,4826
0.03200000000000003,4677
0.036000000000001364,4670
0.03200000000000003,0
0.03200000000000003,0
0.06799999999999784,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.03200000000000003,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.03200000000000003,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.03200000000000003,192
0.03200000000000003,2941
0.036000000000001364,2784
0.03200000000000003,2790
0.03200000000000003,2805
0.03200000000000003,2766
0.03599999999999781,2794
0.03200000000000003,2907
0.03200000000000003,2934
0.036000000000001364,3023
0.03200000000000003,3035
0.03200000000000003,3132
0.036000000000001364,3153
0.03200000000000003,3765
0.03200000000000003,3777
0.03599999999999781,893
0.03200000000000003,0
0.03200000000000003,0
0.036000000000001364,0
0.03200000000000003,0
0.03200000000000003,0
0.03599999999999781,0
0.03200000000000003,2124
0.03200000000000003,3154
0.036000000000001364,3163
0.03200000000000003,3765
0.03200000000000003,3772
