time,pixels
0.058999999999999275,6906
0.05600000000000094,2008
0.05999999999999872,2024
0.06099999999999994,7064
0.05600000000000094,6352
0.0600000000000005,6917
0.05599999999999916,7408
0.0600000000000005,7514
0.05599999999999916,2429
0.05900000000000105,2434
0.05999999999999872,7721
0.05600000000000094,7879
0.05999999999999872,7565
0.057000000000000384,2658
0.0600000000000005,7948
0.054999999999999716,7533
0.06099999999999994,7726
0.05600000000000094,8757
0.05999999999999872,3631
0.05900000000000105,8962
0.05599999999999916,8152
0.0600000000000005,3071
0.057000000000000384,7059
0.058999999999999275,8314
0.05600000000000005,3435
0.06099999999999994,8088
0.055000000000000604,8219
0.06099999999999994,7481
0.05900000000000016,1568
0.03200000000000003,637
0.03199999999999914,690
0.036000000000000476,6370
0.03200000000000003,6539
0.03200000000000003,6547
0.03599999999999959,6670
0.03200000000000003,6441
0.03200000000000003,1636
0.03300000000000036,6714
0.03599999999999959,8109
0.03200000000000003,8195
0.0600000000000005,5515
0.05600000000000005,9420
0.05999999999999961,13756
0.05600000000000005,12023
0.05900000000000016,9123
0.05600000000000005,1995
0.03699999999999992,114
0.030999999999999694,87
0.03300000000000036,1744
0.03599999999999959,2889
0.03200000000000003,2242
0.03200000000000003,1732
0.03500000000000014,2363
0.03200000000000003,5227
0.03200000000000003,5177
0.03699999999999992,5170
0.030999999999999694,5219
0.03200000000000003,1400
0.03700000000000081,1419
0.03199999999999914,1419
0.03200000000000003,1381
0.036000000000000476,4518
0.03200000000000003,5181
0.03200000000000003,5228
0.03599999999999959,5165
0.03200000000000003,3642
0.03200000000000003,1392
0.036000000000000476,1633
0.03200000000000003,5078
0.03200000000000003,5072
0.03200000000000003,1408
0.034999999999999254,1419
0.03300000000000036,5080
0.03200000000000003,5043
0.03500000000000014,1693
0.03200000000000003,1573
0.03200000000000003,3473
0.03599999999999959,5412
0.03200000000000003,3927
0.03200000000000003,1662
0.036000000000000476,1696
0.032999999999999474,1672
0.031000000000000583,1689
0.03599999999999959,5416
0.03300000000000036,5413
0.03200000000000003,1710
0.03599999999999959,1757
0.03200000000000003,4585
0.03200000000000003,5344
0.03500000000000014,5302
0.03200000000000003,5244
0.032999999999999474,3638
0.03500000000000014,1645
0.03200000000000003,1622
0.03200000000000003,1571
0.03200000000000003,1585
0.036000000000000476,5176
0.03200000000000003,5153
0.032999999999999474,5144
0.03500000000000014,5133
0.03300000000000036,1628
0.03200000000000003,1538
0.03599999999999959,3091
0.030999999999999694,5109
0.03300000000000036,3122
0.03599999999999959,1597
0.031000000000000583,1972
0.03200000000000003,5223
0.03699999999999992,5217
0.030999999999999694,1552
0.03200000000000003,1431
0.03699999999999992,1504
0.03200000000000003,1522
0.03200000000000003,1466
0.036000000000000476,1480
0.030999999999999694,1572
0.03300000000000036,1733
0.034999999999999254,1781
0.03200000000000003,1760
0.03300000000000036,1742
0.03500000000000014,1706
0.03200000000000003,1588
0.03200000000000003,1594
0.032999999999999474,1581
0.03500000000000014,1707
0.03200000000000003,2691
0.03200000000000003,2915
0.036000000000000476,3709
0.03200000000000003,3925
0.03200000000000003,5354
0.03699999999999992,5481
0.03200000000000003,5236
0.03200000000000003,5409
0.03599999999999959,5764
0.03200000000000003,5535
0.03200000000000003,4970
0.03500000000000014,4151
0.03200000000000003,4093
0.031999999999999584,4413
0.03600000000000003,4687
0.03200000000000003,4845
0.03200000000000003,4933
0.03600000000000003,4623
0.03299999999999992,4446
0.03100000000000014,4249
0.03699999999999992,4245
0.03200000000000003,4130
0.03200000000000003,3958
0.03200000000000003,3722
0.03600000000000003,3521
0.03200000000000003,3161
0.03200000000000003,2692
0.03500000000000014,2577
0.031999999999999584,2616
0.03200000000000003,2654
0.03600000000000003,2718
0.03200000000000003,2784
0.03200000000000003,2897
0.03600000000000003,3158
0.03200000000000003,3460
0.03200000000000003,3671
0.03699999999999992,3838
0.03200000000000003,3871
0.03100000000000014,3557
0.03699999999999992,3426
0.03200000000000003,3523
0.03200000000000003,3698
0.03500000000000014,3877
0.03299999999999992,3863
0.03200000000000003,4139
0.0349999999999997,4126
0.03200000000000003,4328
0.03299999999999992,4185
0.03200000000000003,4005
0.03600000000000003,3859
0.03100000000000014,4067
0.03299999999999992,4050
0.03500000000000014,4076
0.03200000000000003,3747
0.03299999999999992,3776
0.03500000000000014,3482
0.03200000000000003,3786
0.03200000000000003,3625
0.05999999999999961,4621
0.05600000000000005,3631
0.06000000000000005,3786
0.06099999999999994,433
0.05600000000000005,157
0.05900000000000016,0
0.05599999999999983,65
0.06000000000000005,0
0.05699999999999994,0
0.06000000000000005,0
0.05900000000000016,0
0.05599999999999983,0
0.03200000000000003,0
0.03600000000000003,0
0.03200000000000003,0
0.03200000000000003,0
0.03600000000000003,0
0.031999999999999806,0
0.03200000000000003,0
0.037000000000000144,0
0.03200000000000003,0
0.031999999999999806,0
0.03600000000000003,0
0.03200000000000003,23
0.03200000000000003,21
0.03499999999999992,9
0.03200000000000003,0
0.03300000000000014,0
0.03499999999999992,0
0.03299999999999992,0
0.03200000000000003,6
0.03200000000000003,0
0.03500000000000003,0
0.03200000000000003,0
0.03299999999999992,0
0.05900000000000005,22
0.06000000000000005,30
0.05599999999999994,991
0.06000000000000005,2052
0.05599999999999994,4827
0.061000000000000054,2925
0.05599999999999994,264
0.059,52
0.03200000000000003,0
0.03699999999999998,0
0.031000000000000028,25
0.03199999999999997,10
0.03700000000000003,7
0.05499999999999999,1677
0.061,1019
0.05499999999999999,81
0.061,109
0.032,1
0.032,13
